model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25_baseline,pair_0702,false_negative,0.247543,0.7,syn_oauth_redirect_loop_02,syn_oauth_redirect_loop_09,Endless redirect after Google sign-in,Redirect loop after Google OAuth authentication,network_error,network_error
bm25_baseline,pair_2367,false_negative,0.394316,0.7,sdk_layout_shift_03,sdk_layout_shift_07,Page jumps down when the promo banner loads,Layout instability: dynamic banner insertion causes ~120px CLS event,modal,modal
bm25_baseline,pair_2177,false_negative,0.589195,0.7,sdk_heavy_canvas_02,sdk_heavy_canvas_03,Canvas memory spike: 8000x8000 getImageData allocates 256MB,Image upload uses insane amount of memory,upload,upload
bm25_baseline,pair_0974,false_negative,0.080653,0.7,syn_notification_permission_03,syn_notification_permission_07,Notification popup won't stop appearing,Notification permission: missing guard for denied/granted state,ui_interaction,ui_interaction
bm25_baseline,pair_0796,false_negative,0.140256,0.7,syn_stale_cache_03,syn_stale_cache_08,Outdated numbers on dashboard after new release,"Service worker: skipWaiting not called, cache persists",state_management,state_management
bm25_baseline,pair_0673,false_negative,0.148729,0.7,syn_react_key_warning_06,syn_react_key_warning_07,Index-based keys cause animation state loss in list,Unnecessary re-renders: 45 components re-render for 1 addition,react_specific,react_specific
bm25_baseline,pair_1247,false_negative,0.202937,0.7,syn_video_autoplay_blocked_04,syn_video_autoplay_blocked_06,"Hero video dosen't play, just blackk",Customer-facing: hero section appears broken with black video frame,ui_interaction,ui_interaction
bm25_baseline,pair_1458,false_negative,0.269228,0.7,sdk_slow_page_02,sdk_slow_page_04,Performance degradation: orders view exceeds 4x latency threshold,Orders loading too slow — spinner sits there forever,orders,orders
bm25_baseline,pair_1491,false_negative,0.537976,0.7,sdk_form_crash_00,sdk_form_crash_07,Form validation crash: Cannot read properties of undefined (reading 'toUpperCase,Form validation missing: empty name field triggers TypeError on split,checkout,checkout
bm25_baseline,pair_0589,false_negative,0.331544,0.7,syn_cors_preflight_07,syn_cors_preflight_09,405 on preflight: CORS config stale after migration,CORS error on all API requests after subdomain change,network_error,network_error
bm25_baseline,pair_0130,false_negative,0.305657,0.7,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_07,nfinite scroll causes OOM on feed page,Feed performance degrades linearly with scroll depth,performance,performance
bm25_baseline,pair_0452,false_negative,0.258775,0.7,syn_form_validation_race_06,syn_form_validation_race_09,Submit button lacks debounce — allows duplicate requests,Form double-submit causes 422 error on registration,state_management,state_management
bm25_baseline,pair_0664,false_negative,0.451516,0.7,syn_react_key_warning_04,syn_react_key_warning_05,Rect key warning + excessive re-rennders in todo list,todo list rerenesr everything when you dd one item,react_specific,react_specific
bm25_baseline,pair_0397,false_negative,0.303048,0.7,syn_websocket_reconnect_04,syn_websocket_reconnect_06,Notifications stop after losing internet briefly,WebSocket CLOSED state not handled on network recovery,network_error,network_error
bm25_baseline,pair_1894,false_negative,0.345819,0.7,sdk_network_timeout_00,sdk_network_timeout_05,Network request failed: AbortError,"api request timed out, got aborterror after waiting",api,api
bm25_baseline,pair_1093,false_negative,0.378698,0.7,syn_pdf_export_blank_01,syn_pdf_export_blank_05,Exported PDF has blank pages after page 2,"pdf exprot is blnk aafter page 2, only works for short reposrt",js_error,js_error
bm25_baseline,pair_2067,false_negative,0.307789,0.7,sdk_websocket_fail_07,sdk_websocket_fail_08,WebSocket onerror: connection to wss://invalid-ws-host failed,"WebSocket not connect to notification server, no live update",websocket,websocket
bm25_baseline,pair_1697,false_negative,0.605526,0.7,sdk_stack_overflow_04,sdk_stack_overflow_07,Browser tab crashes from recursive render,Stack overflow: unbounded recursion in component render pipeline,feed,feed
bm25_baseline,pair_0076,false_negative,0.376241,0.7,syn_login_csrf_02,syn_login_csrf_09,Session timeout causes login form to break,Login page returns 403 after long inactivity,network_error,network_error
bm25_baseline,pair_0848,false_negative,0.343569,0.7,syn_a11y_focus_trap_05,syn_a11y_focus_trap_07,can tab to elemets behiind the poppu with keyboard,Accessibility: focus escapes dialog boundary,css_ui,css_ui
bm25_baseline,pair_1116,false_negative,0.146312,0.7,syn_pdf_export_blank_05,syn_pdf_export_blank_06,"pdf exprot is blnk aafter page 2, only works for short reposrt",Customer complaint: PDF exports of quarterly reports are incomplete,js_error,js_error
bm25_baseline,pair_2189,false_negative,0.531311,0.7,sdk_heavy_canvas_03,sdk_heavy_canvas_09,Image upload uses insane amount of memory,8000x8000 canvas — 256MB allocation,upload,upload
bm25_baseline,pair_0742,false_negative,0.457825,0.7,syn_animation_jank_02,syn_animation_jank_04,Janky animation: accordion uses height instead of transform,Accordion animation: poor CLS on mobile,performance,performance
bm25_baseline,pair_1133,false_negative,0.483545,0.7,syn_drag_drop_ghost_00,syn_drag_drop_ghost_08,Drag ghost image persists after drop — covers content,"Drag card ghost not disappear after drop, block other card",css_ui,css_ui
bm25_baseline,pair_2385,false_negative,0.614456,0.7,sdk_unhandled_promise_00,sdk_unhandled_promise_01,Unhandled promise rejection: Background sync failed: connection reset,Background sync promise rejects without catch handler,profile,profile
bm25_baseline,pair_1937,false_negative,0.402547,0.7,sdk_unauthorized_401_00,sdk_unauthorized_401_03,401 Unauthorized: authentication failed,Can't access my data — getting authentication error,auth,auth
bm25_baseline,pair_2241,false_negative,0.44253,0.7,sdk_storage_quota_05,sdk_storage_quota_07,"localstorage is full, getting quota exceded eror when saving",Storage capacity: localStorage.setItem fails on 6MB payload (5MB browser limit),cache,cache
bm25_baseline,pair_0200,false_negative,0.251418,0.7,syn_file_upload_crash_01,syn_file_upload_crash_05,Large file upload kills the browser tab,"cat upload big files, paage freezez",js_error,js_error
bm25_baseline,pair_0998,false_negative,0.505274,0.7,syn_table_sort_nan_00,syn_table_sort_nan_07,Table column sort shows NaN for mixed numeric/string data,Sort comparator doesn't strip currency formatting before numeric parse,js_error,js_error
bm25_baseline,pair_1241,false_negative,0.143885,0.7,syn_video_autoplay_blocked_03,syn_video_autoplay_blocked_05,Black box where the hero video should be,"homepagee vido is just a lack rectangel, nothing plays",ui_interaction,ui_interaction
bm25_baseline,pair_2325,false_negative,0.583055,0.7,sdk_zindex_conflict_04,sdk_zindex_conflict_05,Dropdown hidden behind header,"dropdown menu is behind the nav bar, cant see or click it",table,table
bm25_baseline,pair_0784,false_negative,0.274558,0.7,syn_stale_cache_01,syn_stale_cache_09,Dashboard shows old data after deploy,Users see stale dashboard data after new deployment,state_management,state_management
bm25_baseline,pair_2389,false_negative,0.568691,0.7,sdk_unhandled_promise_00,sdk_unhandled_promise_05,Unhandled promise rejection: Background sync failed: connection reset,"backgrond sync fails with no eror message, data might be stale",profile,profile
bm25_baseline,pair_0324,false_negative,0.271359,0.7,syn_date_picker_timezone_00,syn_date_picker_timezone_03,Date picker shows wrong date for users in UTC+ timezones,Timezone bug in date selection component,js_error,js_error
bm25_baseline,pair_1052,false_negative,0.262861,0.7,syn_geolocation_timeout_01,syn_geolocation_timeout_09,Store locator defaults to NYC — geolocation silently fails,"Geolocation times out, map shows wrong city",network_error,network_error
bm25_baseline,pair_0091,false_negative,0.358564,0.7,syn_login_csrf_05,syn_login_csrf_09,login broken if pagee left open too long,Login page returns 403 after long inactivity,network_error,network_error
bm25_baseline,pair_2275,false_negative,0.586078,0.7,sdk_stale_closure_03,sdk_stale_closure_05,Counter shows 0 when it should be 5,"handler shows 0 insted of 5, its using the old value",forms,forms
bm25_baseline,pair_2162,false_negative,0.555493,0.7,sdk_heavy_canvas_00,sdk_heavy_canvas_03,Memory-heavy canvas: 8000x8000 image processing,Image upload uses insane amount of memory,upload,upload
bm25_baseline,pair_0322,false_negative,0.375984,0.7,syn_date_picker_timezone_00,syn_date_picker_timezone_01,Date picker shows wrong date for users in UTC+ timezones,Wrong date displayed in datepicker for non-UTC users,js_error,js_error
bm25_baseline,pair_1564,false_negative,0.264596,0.7,sdk_broken_image_04,sdk_broken_image_09,Product photo not loading — 404,Headphones image 404,product,product
bm25_baseline,pair_0414,false_negative,0.518769,0.7,syn_form_validation_race_00,syn_form_validation_race_04,Form submits with invalid data when clicking submit rapidly,Double-cclick on register creates dulicate API callss,state_management,state_management
bm25_baseline,pair_0166,false_negative,0.212229,0.7,syn_dark_mode_flash_02,syn_dark_mode_flash_09,Screen flickers white between pages (dark mode),Light theme bleeds through during page changes,css_ui,css_ui
bm25_baseline,pair_1876,false_negative,0.356908,0.7,sdk_cors_error_04,sdk_cors_error_06,CORS blocking the API request,Integration broken: external API requests blocked by CORS policy,api,api
bm25_baseline,pair_1414,false_negative,0.424553,0.7,sdk_api_500_02,sdk_api_500_05,HTTP error from /products blocks product page rendering,"prodcuts page completly empty, api retruns error",product,product
bm25_baseline,pair_1125,false_negative,0.165282,0.7,syn_pdf_export_blank_08,syn_pdf_export_blank_09,"PDF export make blank page for long report, short report is OK",PDF blank after page 2,js_error,js_error
bm25_baseline,pair_0592,false_negative,0.295588,0.7,syn_dropdown_z_index_00,syn_dropdown_z_index_02,Dropdown menu appears behind the table header on scroll,Dropdown clipped by sticky table header on scroll,css_ui,css_ui
bm25_baseline,pair_0344,false_negative,0.190701,0.7,syn_date_picker_timezone_02,syn_date_picker_timezone_09,Date off by one day in Asian timezones,Wrong day selected in date picker for Japan timezone,js_error,js_error
bm25_baseline,pair_0717,false_negative,0.228267,0.7,syn_oauth_redirect_loop_05,syn_oauth_redirect_loop_09,stuck in redirect loop after google login,Redirect loop after Google OAuth authentication,network_error,network_error
bm25_baseline,pair_1463,false_negative,0.337142,0.7,sdk_slow_page_02,sdk_slow_page_09,Performance degradation: orders view exceeds 4x latency threshold,Orders: 4s load time,orders,orders
bm25_baseline,pair_1219,false_negative,0.443006,0.7,syn_video_autoplay_blocked_00,syn_video_autoplay_blocked_04,Hero video shows black rectangle — autoplay blocked by browser,"Hero video dosen't play, just blackk",ui_interaction,ui_interaction
bm25_baseline,pair_1329,false_negative,0.073194,0.7,syn_service_worker_stale_03,syn_service_worker_stale_04,Deployed new version but users still see old one,Servce worker caching too aggressively after deploy,state_management,state_management
bm25_baseline,pair_1829,false_negative,0.61654,0.7,sdk_invalid_date_03,sdk_invalid_date_09,Date picker crashes on invalid input,Invalid date input crashes — no validation,datepicker,datepicker
bm25_baseline,pair_0071,false_negative,0.473656,0.7,syn_login_csrf_02,syn_login_csrf_04,Session timeout causes login form to break,CSR validation fails on stale login page,network_error,network_error
bm25_baseline,pair_1708,false_negative,0.637493,0.7,sdk_stack_overflow_07,sdk_stack_overflow_09,Stack overflow: unbounded recursion in component render pipeline,Stack overflow from render loop,feed,feed
bm25_baseline,pair_1461,false_negative,0.404162,0.7,sdk_slow_page_02,sdk_slow_page_07,Performance degradation: orders view exceeds 4x latency threshold,Orders view latency: 4000ms observed vs 1000ms SLA,orders,orders
bm25_baseline,pair_2149,false_negative,0.52364,0.7,sdk_dom_explosion_04,sdk_dom_explosion_09,5000 nodes inserted at once — page jank,"5000 DOM nodes, no virtualization — jank",gallery,gallery
bm25_baseline,pair_1094,false_negative,0.300479,0.7,syn_pdf_export_blank_01,syn_pdf_export_blank_06,Exported PDF has blank pages after page 2,Customer complaint: PDF exports of quarterly reports are incomplete,js_error,js_error
bm25_baseline,pair_0096,false_negative,0.341127,0.7,syn_login_csrf_07,syn_login_csrf_09,Stale form token blocks authentication,Login page returns 403 after long inactivity,network_error,network_error
bm25_baseline,pair_1213,false_negative,0.325636,0.7,syn_password_reveal_crash_07,syn_password_reveal_crash_08,Null reference in togglePasswordVisibility: input.value is null,"Password eye button crash when field empty, error say null",js_error,js_error
bm25_baseline,pair_2191,false_negative,0.425639,0.7,sdk_heavy_canvas_04,sdk_heavy_canvas_06,Upload handler eats 256MB for image processing,Browser slows down significantly after uploading an image,upload,upload
